Local time,Open,High,Low,Close,Volume
01.08.2023 05:00:00.000 GMT+0200,1.09853,1.09856,1.09852,1.09855,101.45
01.08.2023 05:01:00.000 GMT+0200,1.09856,1.09856,1.09853,1.09854,51.05
01.08.2023 05:02:00.000 GMT+0200,1.09854,1.09858,1.09849,1.09857,176.49
01.08.2023 05:03:00.000 GMT+0200,1.09856,1.09856,1.09839,1.09839,91.55
01.08.2023 05:04:00.000 GMT+0200,1.09839,1.09873,1.09839,1.09872,129.06
01.08.2023 05:05:00.000 GMT+0200,1.09871,1.09871,1.09865,1.09869,86.48
01.08.2023 05:06:00.000 GMT+0200,1.09870,1.09871,1.09860,1.09864,144.49
01.08.2023 05:07:00.000 GMT+0200,1.09865,1.09872,1.09865,1.09872,91.34
01.08.2023 05:08:00.000 GMT+0200,1.09872,1.09878,1.09872,1.09875,90.5
01.08.2023 05:09:00.000 GMT+0200,1.09874,1.09875,1.09869,1.09875,206.75
01.08.2023 05:10:00.000 GMT+0200,1.09875,1.09879,1.09863,1.09865,168.23
01.08.2023 05:11:00.000 GMT+0200,1.09865,1.09869,1.09863,1.09865,164.06
01.08.2023 05:12:00.000 GMT+0200,1.09863,1.09865,1.09860,1.09862,95.55
01.08.2023 05:13:00.000 GMT+0200,1.09862,1.09865,1.09861,1.09864,85.49
01.08.2023 05:14:00.000 GMT+0200,1.09864,1.09865,1.09863,1.09865,45.95
01.08.2023 05:15:00.000 GMT+0200,1.09866,1.09875,1.09865,1.09875,137.4
01.08.2023 05:16:00.000 GMT+0200,1.09875,1.09876,1.09869,1.09875,129.89
01.08.2023 05:17:00.000 GMT+0200,1.09874,1.09881,1.09874,1.09880,145.25
01.08.2023 05:18:00.000 GMT+0200,1.09880,1.09888,1.09880,1.09886,62.52
01.08.2023 05:19:00.000 GMT+0200,1.09884,1.09884,1.09883,1.09883,57.69
01.08.2023 05:20:00.000 GMT+0200,1.09884,1.09887,1.09884,1.09885,101.32
01.08.2023 05:21:00.000 GMT+0200,1.09884,1.09887,1.09884,1.09884,134.33
01.08.2023 05:22:00.000 GMT+0200,1.09885,1.09889,1.09882,1.09886,115.1
01.08.2023 05:23:00.000 GMT+0200,1.09886,1.09886,1.09879,1.09881,72.33
01.08.2023 05:24:00.000 GMT+0200,1.09880,1.09889,1.09878,1.09889,102.69
01.08.2023 05:25:00.000 GMT+0200,1.09889,1.09890,1.09884,1.09888,77.67
01.08.2023 05:26:00.000 GMT+0200,1.09889,1.09889,1.09879,1.09880,51.5
01.08.2023 05:27:00.000 GMT+0200,1.09880,1.09884,1.09878,1.09884,105.03
01.08.2023 05:28:00.000 GMT+0200,1.09883,1.09883,1.09876,1.09876,69.05
01.08.2023 05:29:00.000 GMT+0200,1.09876,1.09878,1.09871,1.09872,89.15
01.08.2023 05:30:00.000 GMT+0200,1.09872,1.09872,1.09865,1.09871,58.14
01.08.2023 05:31:00.000 GMT+0200,1.09872,1.09874,1.09870,1.09873,91.14
01.08.2023 05:32:00.000 GMT+0200,1.09874,1.09875,1.09871,1.09875,82.55
01.08.2023 05:33:00.000 GMT+0200,1.09875,1.09875,1.09870,1.09870,43.6
01.08.2023 05:34:00.000 GMT+0200,1.09870,1.09870,1.09859,1.09859,98.94
01.08.2023 05:35:00.000 GMT+0200,1.09860,1.09860,1.09849,1.09852,191.88
01.08.2023 05:36:00.000 GMT+0200,1.09851,1.09855,1.09851,1.09855,100.65
01.08.2023 05:37:00.000 GMT+0200,1.09855,1.09860,1.09854,1.09858,174.66
01.08.2023 05:38:00.000 GMT+0200,1.09858,1.09858,1.09855,1.09856,57.17
01.08.2023 05:39:00.000 GMT+0200,1.09856,1.09857,1.09851,1.09851,102.14
01.08.2023 05:40:00.000 GMT+0200,1.09851,1.09854,1.09847,1.09851,55.05
01.08.2023 05:41:00.000 GMT+0200,1.09851,1.09859,1.09850,1.09854,110.2
01.08.2023 05:42:00.000 GMT+0200,1.09853,1.09856,1.09852,1.09856,45.4
01.08.2023 05:43:00.000 GMT+0200,1.09856,1.09859,1.09854,1.09855,41.15
01.08.2023 05:44:00.000 GMT+0200,1.09853,1.09857,1.09850,1.09850,55.3
01.08.2023 05:45:00.000 GMT+0200,1.09850,1.09854,1.09849,1.09854,57.35
01.08.2023 05:46:00.000 GMT+0200,1.09854,1.09855,1.09849,1.09855,75.44
01.08.2023 05:47:00.000 GMT+0200,1.09855,1.09861,1.09855,1.09858,124.69
01.08.2023 05:48:00.000 GMT+0200,1.09857,1.09857,1.09852,1.09853,130.77
01.08.2023 05:49:00.000 GMT+0200,1.09852,1.09852,1.09847,1.09850,142.85
01.08.2023 05:50:00.000 GMT+0200,1.09850,1.09851,1.09845,1.09845,171.74
01.08.2023 05:51:00.000 GMT+0200,1.09846,1.09846,1.09840,1.09841,110.83
01.08.2023 05:52:00.000 GMT+0200,1.09842,1.09846,1.09841,1.09846,72.9
01.08.2023 05:53:00.000 GMT+0200,1.09846,1.09850,1.09844,1.09850,79.15
01.08.2023 05:54:00.000 GMT+0200,1.09853,1.09853,1.09846,1.09851,59.24
01.08.2023 05:55:00.000 GMT+0200,1.09852,1.09852,1.09849,1.09849,87.95
01.08.2023 05:56:00.000 GMT+0200,1.09850,1.09850,1.09846,1.09849,114.65
01.08.2023 05:57:00.000 GMT+0200,1.09850,1.09856,1.09849,1.09855,135.85
01.08.2023 05:58:00.000 GMT+0200,1.09855,1.09855,1.09850,1.09850,147.7
01.08.2023 05:59:00.000 GMT+0200,1.09851,1.09855,1.09849,1.09855,365.08
01.08.2023 06:00:00.000 GMT+0200,1.09854,1.09854,1.09839,1.09840,152.82
01.08.2023 06:01:00.000 GMT+0200,1.09841,1.09841,1.09834,1.09835,87.32
01.08.2023 06:02:00.000 GMT+0200,1.09835,1.09835,1.09834,1.09835,8.85
01.08.2023 06:03:00.000 GMT+0200,1.09838,1.09839,1.09836,1.09839,20.9
01.08.2023 06:04:00.000 GMT+0200,1.09840,1.09840,1.09835,1.09835,38.2
01.08.2023 06:05:00.000 GMT+0200,1.09836,1.09839,1.09835,1.09839,41.15
01.08.2023 06:06:00.000 GMT+0200,1.09838,1.09838,1.09834,1.09834,55.48
01.08.2023 06:07:00.000 GMT+0200,1.09834,1.09839,1.09834,1.09839,14.94
01.08.2023 06:08:00.000 GMT+0200,1.09840,1.09843,1.09834,1.09837,96.38
01.08.2023 06:09:00.000 GMT+0200,1.09838,1.09839,1.09836,1.09836,66.89
01.08.2023 06:10:00.000 GMT+0200,1.09836,1.09836,1.09830,1.09830,76.09
01.08.2023 06:11:00.000 GMT+0200,1.09830,1.09830,1.09830,1.09830,20.7
01.08.2023 06:12:00.000 GMT+0200,1.09830,1.09834,1.09829,1.09834,44.19
01.08.2023 06:13:00.000 GMT+0200,1.09834,1.09838,1.09832,1.09834,156.76
01.08.2023 06:14:00.000 GMT+0200,1.09834,1.09838,1.09832,1.09836,83.47
01.08.2023 06:15:00.000 GMT+0200,1.09836,1.09836,1.09834,1.09834,122.9
01.08.2023 06:16:00.000 GMT+0200,1.09834,1.09835,1.09832,1.09835,123.46
01.08.2023 06:17:00.000 GMT+0200,1.09835,1.09835,1.09830,1.09831,158.17
01.08.2023 06:18:00.000 GMT+0200,1.09831,1.09831,1.09824,1.09824,122.8
01.08.2023 06:19:00.000 GMT+0200,1.09824,1.09824,1.09819,1.09821,62
01.08.2023 06:20:00.000 GMT+0200,1.09821,1.09827,1.09821,1.09827,42.3
01.08.2023 06:21:00.000 GMT+0200,1.09827,1.09834,1.09827,1.09834,106.2
01.08.2023 06:22:00.000 GMT+0200,1.09832,1.09836,1.09832,1.09835,54.63
01.08.2023 06:23:00.000 GMT+0200,1.09835,1.09835,1.09834,1.09835,8.31
01.08.2023 06:24:00.000 GMT+0200,1.09835,1.09837,1.09834,1.09836,20.61
01.08.2023 06:25:00.000 GMT+0200,1.09837,1.09839,1.09835,1.09835,54.84
01.08.2023 06:26:00.000 GMT+0200,1.09836,1.09836,1.09835,1.09835,42.63
01.08.2023 06:27:00.000 GMT+0200,1.09834,1.09840,1.09832,1.09840,89.43
01.08.2023 06:28:00.000 GMT+0200,1.09839,1.09845,1.09839,1.09844,51.66
01.08.2023 06:29:00.000 GMT+0200,1.09844,1.09868,1.09844,1.09851,218.45
01.08.2023 06:30:00.000 GMT+0200,1.09851,1.09853,1.09825,1.09833,814.8
01.08.2023 06:31:00.000 GMT+0200,1.09833,1.09845,1.09829,1.09842,450.8
01.08.2023 06:32:00.000 GMT+0200,1.09842,1.09865,1.09842,1.09863,258.05
01.08.2023 06:33:00.000 GMT+0200,1.09863,1.09878,1.09861,1.09869,302.15
01.08.2023 06:34:00.000 GMT+0200,1.09869,1.09873,1.09863,1.09865,185.4
01.08.2023 06:35:00.000 GMT+0200,1.09865,1.09875,1.09864,1.09870,73.75
01.08.2023 06:36:00.000 GMT+0200,1.09868,1.09868,1.09856,1.09856,130.9
01.08.2023 06:37:00.000 GMT+0200,1.09856,1.09860,1.09844,1.09851,232.19
01.08.2023 06:38:00.000 GMT+0200,1.09851,1.09859,1.09850,1.09856,185.4
01.08.2023 06:39:00.000 GMT+0200,1.09856,1.09859,1.09855,1.09855,201.6
01.08.2023 06:40:00.000 GMT+0200,1.09855,1.09861,1.09852,1.09852,192.15
01.08.2023 06:41:00.000 GMT+0200,1.09851,1.09859,1.09847,1.09858,128.9
01.08.2023 06:42:00.000 GMT+0200,1.09859,1.09869,1.09856,1.09869,97.4
01.08.2023 06:43:00.000 GMT+0200,1.09869,1.09878,1.09866,1.09874,173.45
01.08.2023 06:44:00.000 GMT+0200,1.09874,1.09876,1.09868,1.09868,147.8
01.08.2023 06:45:00.000 GMT+0200,1.09868,1.09872,1.09868,1.09871,135.65
01.08.2023 06:46:00.000 GMT+0200,1.09872,1.09876,1.09872,1.09874,76.05
01.08.2023 06:47:00.000 GMT+0200,1.09875,1.09885,1.09875,1.09885,194.78
01.08.2023 06:48:00.000 GMT+0200,1.09886,1.09888,1.09885,1.09886,129.35
01.08.2023 06:49:00.000 GMT+0200,1.09886,1.09886,1.09876,1.09876,114.45
01.08.2023 06:50:00.000 GMT+0200,1.09876,1.09887,1.09875,1.09884,192.8
01.08.2023 06:51:00.000 GMT+0200,1.09883,1.09885,1.09880,1.09885,79.53
01.08.2023 06:52:00.000 GMT+0200,1.09885,1.09902,1.09885,1.09894,232.2
01.08.2023 06:53:00.000 GMT+0200,1.09894,1.09901,1.09888,1.09890,253.55
01.08.2023 06:54:00.000 GMT+0200,1.09890,1.09891,1.09885,1.09885,104.05
01.08.2023 06:55:00.000 GMT+0200,1.09884,1.09885,1.09874,1.09875,307.15
01.08.2023 06:56:00.000 GMT+0200,1.09875,1.09907,1.09875,1.09905,126
01.08.2023 06:57:00.000 GMT+0200,1.09905,1.09910,1.09905,1.09907,98.1
01.08.2023 06:58:00.000 GMT+0200,1.09907,1.09907,1.09898,1.09904,217.7
01.08.2023 06:59:00.000 GMT+0200,1.09905,1.09906,1.09896,1.09900,360.4
01.08.2023 07:00:00.000 GMT+0200,1.09900,1.09905,1.09885,1.09898,394.79
01.08.2023 07:01:00.000 GMT+0200,1.09898,1.09900,1.09882,1.09885,170.82
01.08.2023 07:02:00.000 GMT+0200,1.09885,1.09897,1.09885,1.09895,107.43
01.08.2023 07:03:00.000 GMT+0200,1.09897,1.09897,1.09890,1.09895,108.83
01.08.2023 07:04:00.000 GMT+0200,1.09895,1.09914,1.09895,1.09909,133.68
01.08.2023 07:05:00.000 GMT+0200,1.09909,1.09923,1.09907,1.09923,116.04
01.08.2023 07:06:00.000 GMT+0200,1.09921,1.09922,1.09910,1.09910,103.45
01.08.2023 07:07:00.000 GMT+0200,1.09910,1.09913,1.09896,1.09899,186.17
01.08.2023 07:08:00.000 GMT+0200,1.09898,1.09900,1.09892,1.09897,197.81
01.08.2023 07:09:00.000 GMT+0200,1.09897,1.09897,1.09889,1.09895,158.25
01.08.2023 07:10:00.000 GMT+0200,1.09895,1.09896,1.09890,1.09894,194.67
01.08.2023 07:11:00.000 GMT+0200,1.09894,1.09900,1.09891,1.09891,215.48
01.08.2023 07:12:00.000 GMT+0200,1.09891,1.09896,1.09890,1.09896,36.4
01.08.2023 07:13:00.000 GMT+0200,1.09895,1.09895,1.09878,1.09879,235.59
01.08.2023 07:14:00.000 GMT+0200,1.09878,1.09883,1.09868,1.09869,228.38
01.08.2023 07:15:00.000 GMT+0200,1.09868,1.09873,1.09865,1.09869,180.6
01.08.2023 07:16:00.000 GMT+0200,1.09871,1.09881,1.09869,1.09881,52.85
01.08.2023 07:17:00.000 GMT+0200,1.09880,1.09880,1.09873,1.09875,105.27
01.08.2023 07:18:00.000 GMT+0200,1.09875,1.09878,1.09872,1.09874,122.55
01.08.2023 07:19:00.000 GMT+0200,1.09875,1.09880,1.09872,1.09872,157.95
01.08.2023 07:20:00.000 GMT+0200,1.09873,1.09876,1.09870,1.09870,96.95
01.08.2023 07:21:00.000 GMT+0200,1.09870,1.09906,1.09865,1.09906,146.34
01.08.2023 07:22:00.000 GMT+0200,1.09907,1.09910,1.09897,1.09897,135.38
01.08.2023 07:23:00.000 GMT+0200,1.09895,1.09914,1.09895,1.09910,86.22
01.08.2023 07:24:00.000 GMT+0200,1.09909,1.09910,1.09904,1.09905,58.9
01.08.2023 07:25:00.000 GMT+0200,1.09906,1.09920,1.09905,1.09920,47.34
01.08.2023 07:26:00.000 GMT+0200,1.09921,1.09927,1.09919,1.09925,90.86
01.08.2023 07:27:00.000 GMT+0200,1.09925,1.09935,1.09924,1.09935,110.32
01.08.2023 07:28:00.000 GMT+0200,1.09936,1.09936,1.09925,1.09930,47.15
01.08.2023 07:29:00.000 GMT+0200,1.09932,1.09938,1.09927,1.09929,176.96
01.08.2023 07:30:00.000 GMT+0200,1.09929,1.09937,1.09929,1.09935,125.24
01.08.2023 07:31:00.000 GMT+0200,1.09935,1.09938,1.09930,1.09935,91.2
01.08.2023 07:32:00.000 GMT+0200,1.09934,1.09947,1.09934,1.09945,115.03
01.08.2023 07:33:00.000 GMT+0200,1.09945,1.09945,1.09936,1.09936,126.6
01.08.2023 07:34:00.000 GMT+0200,1.09935,1.09938,1.09935,1.09935,81.36
01.08.2023 07:35:00.000 GMT+0200,1.09935,1.09943,1.09935,1.09936,116.34
01.08.2023 07:36:00.000 GMT+0200,1.09936,1.09940,1.09925,1.09925,100.48
01.08.2023 07:37:00.000 GMT+0200,1.09923,1.09926,1.09914,1.09926,84.73
01.08.2023 07:38:00.000 GMT+0200,1.09925,1.09927,1.09922,1.09926,84.53
01.08.2023 07:39:00.000 GMT+0200,1.09926,1.09926,1.09920,1.09920,162.17
01.08.2023 07:40:00.000 GMT+0200,1.09920,1.09920,1.09912,1.09915,142.15
01.08.2023 07:41:00.000 GMT+0200,1.09915,1.09915,1.09913,1.09914,90.83
01.08.2023 07:42:00.000 GMT+0200,1.09912,1.09913,1.09905,1.09910,199.13
01.08.2023 07:43:00.000 GMT+0200,1.09909,1.09909,1.09903,1.09907,151.23
01.08.2023 07:44:00.000 GMT+0200,1.09906,1.09923,1.09906,1.09912,251.75
01.08.2023 07:45:00.000 GMT+0200,1.09911,1.09916,1.09907,1.09908,130.47
01.08.2023 07:46:00.000 GMT+0200,1.09909,1.09922,1.09904,1.09917,228.65
01.08.2023 07:47:00.000 GMT+0200,1.09917,1.09930,1.09915,1.09915,223.83
01.08.2023 07:48:00.000 GMT+0200,1.09914,1.09919,1.09910,1.09911,97.55
01.08.2023 07:49:00.000 GMT+0200,1.09911,1.09911,1.09897,1.09899,37.62
01.08.2023 07:50:00.000 GMT+0200,1.09900,1.09907,1.09894,1.09895,113.88
01.08.2023 07:51:00.000 GMT+0200,1.09896,1.09901,1.09895,1.09896,65.93
01.08.2023 07:52:00.000 GMT+0200,1.09897,1.09909,1.09895,1.09906,148.04
01.08.2023 07:53:00.000 GMT+0200,1.09905,1.09915,1.09896,1.09915,291.88
01.08.2023 07:54:00.000 GMT+0200,1.09916,1.09916,1.09905,1.09915,259.71
01.08.2023 07:55:00.000 GMT+0200,1.09916,1.09934,1.09916,1.09932,221.46
01.08.2023 07:56:00.000 GMT+0200,1.09933,1.09955,1.09933,1.09955,228.12
01.08.2023 07:57:00.000 GMT+0200,1.09954,1.09964,1.09950,1.09962,233.14
01.08.2023 07:58:00.000 GMT+0200,1.09963,1.09977,1.09961,1.09972,329.85
01.08.2023 07:59:00.000 GMT+0200,1.09972,1.09990,1.09972,1.09986,523.55
01.08.2023 08:00:00.000 GMT+0200,1.09987,1.09987,1.09964,1.09971,675.64
01.08.2023 08:01:00.000 GMT+0200,1.09970,1.09991,1.09970,1.09991,438.13
01.08.2023 08:02:00.000 GMT+0200,1.09991,1.09991,1.09981,1.09986,422.45
01.08.2023 08:03:00.000 GMT+0200,1.09987,1.09987,1.09979,1.09985,206.26
01.08.2023 08:04:00.000 GMT+0200,1.09985,1.09987,1.09977,1.09980,309.16
01.08.2023 08:05:00.000 GMT+0200,1.09980,1.09986,1.09960,1.09966,410.24
01.08.2023 08:06:00.000 GMT+0200,1.09968,1.09975,1.09967,1.09974,255.01
01.08.2023 08:07:00.000 GMT+0200,1.09974,1.09975,1.09965,1.09971,126.54
01.08.2023 08:08:00.000 GMT+0200,1.09972,1.09983,1.09967,1.09970,263.93
01.08.2023 08:09:00.000 GMT+0200,1.09970,1.09970,1.09954,1.09958,228.36
01.08.2023 08:10:00.000 GMT+0200,1.09956,1.09956,1.09946,1.09953,251.91
01.08.2023 08:11:00.000 GMT+0200,1.09953,1.09953,1.09941,1.09942,221.14
01.08.2023 08:12:00.000 GMT+0200,1.09943,1.09946,1.09929,1.09930,330.21
01.08.2023 08:13:00.000 GMT+0200,1.09928,1.09932,1.09915,1.09931,452.03
01.08.2023 08:14:00.000 GMT+0200,1.09934,1.09936,1.09919,1.09922,209.96
01.08.2023 08:15:00.000 GMT+0200,1.09921,1.09926,1.09914,1.09920,223.85
01.08.2023 08:16:00.000 GMT+0200,1.09919,1.09922,1.09919,1.09920,55.35
01.08.2023 08:17:00.000 GMT+0200,1.09919,1.09919,1.09883,1.09889,483.58
01.08.2023 08:18:00.000 GMT+0200,1.09891,1.09895,1.09887,1.09895,316.58
01.08.2023 08:19:00.000 GMT+0200,1.09896,1.09904,1.09894,1.09900,231.75
01.08.2023 08:20:00.000 GMT+0200,1.09898,1.09902,1.09893,1.09895,182.65
01.08.2023 08:21:00.000 GMT+0200,1.09896,1.09902,1.09888,1.09900,324.39
01.08.2023 08:22:00.000 GMT+0200,1.09899,1.09900,1.09887,1.09890,129.12
01.08.2023 08:23:00.000 GMT+0200,1.09889,1.09900,1.09889,1.09900,87.53
01.08.2023 08:24:00.000 GMT+0200,1.09900,1.09903,1.09896,1.09900,116.2
01.08.2023 08:25:00.000 GMT+0200,1.09899,1.09910,1.09896,1.09906,128.64
01.08.2023 08:26:00.000 GMT+0200,1.09908,1.09920,1.09908,1.09914,133.3
01.08.2023 08:27:00.000 GMT+0200,1.09913,1.09916,1.09909,1.09915,113.79
01.08.2023 08:28:00.000 GMT+0200,1.09915,1.09936,1.09915,1.09928,142.29
01.08.2023 08:29:00.000 GMT+0200,1.09927,1.09942,1.09926,1.09940,186.28
01.08.2023 08:30:00.000 GMT+0200,1.09940,1.09951,1.09939,1.09944,201.39
01.08.2023 08:31:00.000 GMT+0200,1.09944,1.09980,1.09944,1.09975,315.32
01.08.2023 08:32:00.000 GMT+0200,1.09975,1.09975,1.09960,1.09973,265.79
01.08.2023 08:33:00.000 GMT+0200,1.09974,1.09976,1.09969,1.09970,167.16
01.08.2023 08:34:00.000 GMT+0200,1.09971,1.09982,1.09964,1.09980,355.07
01.08.2023 08:35:00.000 GMT+0200,1.09981,1.09985,1.09970,1.09970,505.88
01.08.2023 08:36:00.000 GMT+0200,1.09968,1.09995,1.09964,1.09987,263.61
01.08.2023 08:37:00.000 GMT+0200,1.09987,1.09996,1.09983,1.09996,200.48
01.08.2023 08:38:00.000 GMT+0200,1.09994,1.10000,1.09986,1.09993,179.22
01.08.2023 08:39:00.000 GMT+0200,1.09993,1.10002,1.09993,1.09996,176.96
01.08.2023 08:40:00.000 GMT+0200,1.09995,1.09998,1.09991,1.09995,130.17
01.08.2023 08:41:00.000 GMT+0200,1.09994,1.09995,1.09983,1.09989,235.65
01.08.2023 08:42:00.000 GMT+0200,1.09990,1.09998,1.09984,1.09992,290.56
01.08.2023 08:43:00.000 GMT+0200,1.09990,1.09998,1.09988,1.09991,158.09
01.08.2023 08:44:00.000 GMT+0200,1.09989,1.09989,1.09955,1.09965,439.17
01.08.2023 08:45:00.000 GMT+0200,1.09966,1.09970,1.09955,1.09956,199.45
01.08.2023 08:46:00.000 GMT+0200,1.09958,1.09963,1.09946,1.09946,233.33
01.08.2023 08:47:00.000 GMT+0200,1.09945,1.09956,1.09941,1.09955,240.58
01.08.2023 08:48:00.000 GMT+0200,1.09953,1.09962,1.09950,1.09953,289.33
01.08.2023 08:49:00.000 GMT+0200,1.09955,1.09955,1.09942,1.09948,247.02
01.08.2023 08:50:00.000 GMT+0200,1.09948,1.09951,1.09929,1.09936,338.29
01.08.2023 08:51:00.000 GMT+0200,1.09935,1.09946,1.09935,1.09946,196.63
01.08.2023 08:52:00.000 GMT+0200,1.09946,1.09953,1.09945,1.09950,201.7
01.08.2023 08:53:00.000 GMT+0200,1.09950,1.09950,1.09935,1.09937,188.22
01.08.2023 08:54:00.000 GMT+0200,1.09938,1.09939,1.09922,1.09926,374.43
01.08.2023 08:55:00.000 GMT+0200,1.09926,1.09940,1.09924,1.09936,228.8
01.08.2023 08:56:00.000 GMT+0200,1.09936,1.09945,1.09933,1.09937,237.8
01.08.2023 08:57:00.000 GMT+0200,1.09938,1.09955,1.09937,1.09955,182.2
01.08.2023 08:58:00.000 GMT+0200,1.09954,1.09964,1.09953,1.09957,188.4
01.08.2023 08:59:00.000 GMT+0200,1.09956,1.09956,1.09943,1.09946,403.6
01.08.2023 09:00:00.000 GMT+0200,1.09945,1.09947,1.09927,1.09941,503.29
01.08.2023 09:01:00.000 GMT+0200,1.09941,1.09941,1.09901,1.09910,590.07
01.08.2023 09:02:00.000 GMT+0200,1.09909,1.09909,1.09890,1.09892,388.03
01.08.2023 09:03:00.000 GMT+0200,1.09892,1.09892,1.09853,1.09858,527.54
01.08.2023 09:04:00.000 GMT+0200,1.09859,1.09861,1.09825,1.09834,431.21
01.08.2023 09:05:00.000 GMT+0200,1.09833,1.09836,1.09796,1.09807,396.65
01.08.2023 09:06:00.000 GMT+0200,1.09807,1.09814,1.09802,1.09812,299.96
01.08.2023 09:07:00.000 GMT+0200,1.09813,1.09817,1.09780,1.09785,489.12
01.08.2023 09:08:00.000 GMT+0200,1.09786,1.09786,1.09770,1.09774,459.01
01.08.2023 09:09:00.000 GMT+0200,1.09775,1.09778,1.09719,1.09726,531.94
01.08.2023 09:10:00.000 GMT+0200,1.09726,1.09731,1.09700,1.09706,452.98
01.08.2023 09:11:00.000 GMT+0200,1.09705,1.09757,1.09705,1.09744,464.25
01.08.2023 09:12:00.000 GMT+0200,1.09742,1.09747,1.09731,1.09739,417.96
01.08.2023 09:13:00.000 GMT+0200,1.09737,1.09761,1.09736,1.09747,383.22
01.08.2023 09:14:00.000 GMT+0200,1.09745,1.09745,1.09721,1.09726,459.11
01.08.2023 09:15:00.000 GMT+0200,1.09727,1.09786,1.09720,1.09785,545.62
01.08.2023 09:16:00.000 GMT+0200,1.09785,1.09786,1.09748,1.09767,557.63
01.08.2023 09:17:00.000 GMT+0200,1.09765,1.09767,1.09746,1.09767,588.62
01.08.2023 09:18:00.000 GMT+0200,1.09767,1.09774,1.09746,1.09746,353.51
01.08.2023 09:19:00.000 GMT+0200,1.09746,1.09768,1.09740,1.09762,253.82
01.08.2023 09:20:00.000 GMT+0200,1.09762,1.09778,1.09756,1.09777,379.41
01.08.2023 09:21:00.000 GMT+0200,1.09776,1.09781,1.09758,1.09761,363.49
01.08.2023 09:22:00.000 GMT+0200,1.09762,1.09784,1.09761,1.09777,266.26
01.08.2023 09:23:00.000 GMT+0200,1.09778,1.09784,1.09772,1.09780,434.18
01.08.2023 09:24:00.000 GMT+0200,1.09780,1.09792,1.09765,1.09789,297.2
01.08.2023 09:25:00.000 GMT+0200,1.09789,1.09820,1.09789,1.09820,314.42
01.08.2023 09:26:00.000 GMT+0200,1.09819,1.09821,1.09810,1.09817,671.28
01.08.2023 09:27:00.000 GMT+0200,1.09816,1.09816,1.09792,1.09797,503.53
01.08.2023 09:28:00.000 GMT+0200,1.09796,1.09808,1.09778,1.09787,652.47
01.08.2023 09:29:00.000 GMT+0200,1.09784,1.09786,1.09759,1.09760,349.48
01.08.2023 09:30:00.000 GMT+0200,1.09761,1.09788,1.09761,1.09788,367.79
01.08.2023 09:31:00.000 GMT+0200,1.09788,1.09795,1.09775,1.09793,303.33
01.08.2023 09:32:00.000 GMT+0200,1.09793,1.09808,1.09790,1.09797,468.05
01.08.2023 09:33:00.000 GMT+0200,1.09796,1.09801,1.09781,1.09781,318.79
01.08.2023 09:34:00.000 GMT+0200,1.09780,1.09785,1.09773,1.09780,413.75
01.08.2023 09:35:00.000 GMT+0200,1.09779,1.09802,1.09774,1.09802,289.79
01.08.2023 09:36:00.000 GMT+0200,1.09801,1.09822,1.09797,1.09807,228.18
01.08.2023 09:37:00.000 GMT+0200,1.09807,1.09812,1.09791,1.09792,436.7
01.08.2023 09:38:00.000 GMT+0200,1.09791,1.09791,1.09770,1.09772,427.1
01.08.2023 09:39:00.000 GMT+0200,1.09772,1.09779,1.09760,1.09778,213.6
01.08.2023 09:40:00.000 GMT+0200,1.09777,1.09784,1.09766,1.09775,356.42
01.08.2023 09:41:00.000 GMT+0200,1.09776,1.09787,1.09775,1.09781,320.44
01.08.2023 09:42:00.000 GMT+0200,1.09780,1.09784,1.09766,1.09772,260.55
01.08.2023 09:43:00.000 GMT+0200,1.09771,1.09792,1.09771,1.09791,408.37
01.08.2023 09:44:00.000 GMT+0200,1.09792,1.09808,1.09790,1.09801,421.61
01.08.2023 09:45:00.000 GMT+0200,1.09802,1.09834,1.09801,1.09821,632.76
01.08.2023 09:46:00.000 GMT+0200,1.09821,1.09852,1.09807,1.09852,363.37
01.08.2023 09:47:00.000 GMT+0200,1.09851,1.09851,1.09818,1.09822,382.48
01.08.2023 09:48:00.000 GMT+0200,1.09821,1.09821,1.09770,1.09773,457.72
01.08.2023 09:49:00.000 GMT+0200,1.09774,1.09775,1.09733,1.09742,543.45
01.08.2023 09:50:00.000 GMT+0200,1.09745,1.09768,1.09741,1.09766,682.6
01.08.2023 09:51:00.000 GMT+0200,1.09767,1.09775,1.09764,1.09765,434.17
01.08.2023 09:52:00.000 GMT+0200,1.09767,1.09787,1.09765,1.09785,188.01
01.08.2023 09:53:00.000 GMT+0200,1.09785,1.09795,1.09785,1.09785,448.43
01.08.2023 09:54:00.000 GMT+0200,1.09786,1.09806,1.09785,1.09802,204.75
01.08.2023 09:55:00.000 GMT+0200,1.09801,1.09812,1.09792,1.09795,342.5
01.08.2023 09:56:00.000 GMT+0200,1.09794,1.09800,1.09789,1.09797,357.27
01.08.2023 09:57:00.000 GMT+0200,1.09796,1.09797,1.09788,1.09795,381.1
01.08.2023 09:58:00.000 GMT+0200,1.09795,1.09807,1.09794,1.09807,182.25
01.08.2023 09:59:00.000 GMT+0200,1.09806,1.09812,1.09795,1.09796,374.1
01.08.2023 10:00:00.000 GMT+0200,1.09796,1.09802,1.09751,1.09751,687.85
01.08.2023 10:01:00.000 GMT+0200,1.09749,1.09763,1.09741,1.09757,559.85
01.08.2023 10:02:00.000 GMT+0200,1.09757,1.09783,1.09755,1.09771,476.15
01.08.2023 10:03:00.000 GMT+0200,1.09771,1.09779,1.09756,1.09762,349.15
